,biz_id,lat,lon,marker,dec_score,num,score
868,wOwJenlfZfz2X0kahwiN6g,36.2709598,-115.2676367,dot3,green,1,10
871,OS3VOCuv0SkuWyjsziwj1Q,36.2772395,-115.2793921,dot3,green,1,17.5
872,7ezIq3jtfVkJ7AM8iCgi_g,36.2631315,-115.2655165,dot3,green,1,14
873,_qEeF5FDUe3y3uU9NK_kCg,36.2716275,-115.2646358,dot3,green,1,10
877,Kbt0B_Yl7hgGaq98UxwFaw,36.1100794,-115.1725201,dot3,green,1,18
885,4kb6cLYeuFqK-HCfCu3IcQ,36.134927,-115.163961,dot3,green,1,15
915,jwjvvMxwYlgf2L1KUCi8nw,36.0935008,-115.1701334,dot3,green,1,7.5
978,4Z0yY5T8Sm151GhHclj_ZQ,36.09971,-115.1039694,dot3,green,1,9
991,RYNuWml56IY9woKqyLarnQ,36.171184,-115.211622,dot3,green,1,28
994,2BsEO4TZwg12dOl-FGijsQ,36.1094581,-115.1568938,dot3,green,1,20
1000,RuMsh0CBFTdddwx1jiGT0Q,36.124423,-115.146372,dot3,green,1,12
1025,9aUJRtkW_WXFnsq2En7qkA,36.0420917,-115.2787875,dot3,green,1,10.5
1039,RD83slMtxNqRZ1cIe6b4Ng,36.1729288,-115.1456193,dot3,green,1,16
1040,RhuMVpo6iqdE8PBv0HcX5w,36.117059,-115.192046,dot3,green,1,15
1048,B0xZBB7-oBEiAf_IdqpFWw,36.052119,-115.27921,dot3,green,1,14
1067,3TBKPNI-oNbGnC2VB27-qg,36.177516,-115.173218,dot3,green,1,17.5
1072,W_DMoZNrcv9cfYuadwNMmQ,36.159785,-115.261803,dot3,green,1,27.5
1075,EYklOu8eHVlJ7SNeRiNfSA,36.1264133,-115.1949565,dot3,green,1,12
1081,rpjwmrKICOA6BCdZfK7p-w,36.099777,-115.1725943,dot3,green,1,20
1086,UzL9TyWtUsHrNT5sRZYwiw,36.0993783,-115.1710285,dot3,green,1,13.5
1100,hHf_exlsXNC7zyEWyO0b3g,36.175,-115.136389,dot3,green,1,15
1105,VdpO2eJQy3zRxySElLXsMw,36.1465042,-115.2072072,dot3,green,1,20
1109,JrYiY9Kw6EtH390tXio_IA,36.124423,-115.146372,dot3,green,1,13.5
1111,gdZXl6ADOJIHhq0C78JlPA,36.1068493,-115.1372406,dot3,green,1,28
1114,eyYyJ2aOOo0sLHU_ThextQ,36.1147452,-115.1084176,dot3,green,1,24.5
1117,6ZGiMSM9cesy3ipHJoruVg,36.1084263,-115.1373615,dot3,green,1,10.5
1118,z5CwyvKLt88rmWMG-H6MoQ,36.1688534,-115.1400422,dot3,green,1,21
1122,GsNwdJXtvPP5534_huTeSA,36.1439988,-115.1917845,dot3,green,1,6
1127,1lqT4TrvR-EJAXc4Zr3cjA,36.1088013,-115.152093,dot3,green,1,20
1130,WXBNF7nBQSeKdxC6gOOO7A,36.1992487,-115.2424229,dot3,green,1,9
1132,bdaxZvnon4-GIcKYk0JnEw,36.1138591,-115.1193892,dot3,green,1,10.5
1150,kx0P3BmdL7GUxjsGQnm7pg,36.1556178,-115.3344727,dot3,green,1,24.5
1161,BtblCdzuNjKyfgBKSJf8Gw,36.115258,-115.071847,dot3,green,1,14
1167,BPRMEhCf8ugvQrNnRM1xUw,36.124423,-115.146372,dot3,green,1,7.5
1171,eVBoSU_epwPsN3SUo0-ZOQ,36.159674,-115.230569,dot3,green,1,9
1172,bNOx8Q50Q6bLxjSBmQDpwg,36.290462,-115.288456,dot3,green,1,7.5
1175,I0JkRhKGH4r__DB32FUaJA,36.0420917,-115.2787875,dot3,green,1,17.5
1179,FcbmXlWUcbrYJeEDKBywEA,36.0977777,-115.2975745,dot3,green,1,12
1183,cXciYOqcntGXoP4rHkvnDw,36.1008067,-115.1360221,dot3,green,1,8
1184,eZR0Voh6f03opb4fEhsfUQ,36.071018,-115.24534,dot3,green,1,15
1190,NG1p4b7a83krNyX08ssPTQ,36.14521261,-115.2951908,dot3,green,1,27.5
1192,slMC-vf5tw4v5sSMY-7a1Q,35.9986391,-115.1260166,dot3,green,1,9
1193,4Wh3iGYkum6_4YZQTgw41Q,36.05334755,-115.279633,dot3,green,1,22.5
1196,EByOF2mfGDvOYorPOCJW2Q,36.14356,-115.26095,dot3,green,1,20
1197,UrM01YK5HirPueJKQX147A,36.124423,-115.146372,dot3,green,1,18
1199,z4FOVt2ogx8LANesMKPgLw,36.24042,-115.233322,dot3,green,1,21
1200,df4A-a0txOfoSBzlBK7q5A,36.1591549,-115.2629554,dot3,green,1,18
1202,6Gy2p4w5Vo9ECuzappvd0Q,36.1588446,-115.1259765,dot3,green,1,18
1209,tZTN8FmdO5sW8XFTKUZu4g,36.195376,-115.2265,dot3,green,1,7.5
1213,fQ1H-QJ1fHeFa87DswxTmA,36.1156338,-115.172557,dot3,green,1,30
1214,FcIzPQNp3I7W4zw4qBTs6w,36.1155194,-115.2059561,dot3,green,1,12
1215,nBdUTu6WFZBaunP8OlvNMQ,36.1716777,-115.1464136,dot3,green,1,16
1216,m9xE2lgdgtfV-yrpuGQy5g,36.1593762,-115.2250365,dot3,green,1,16
1217,GN72XbUh61J5wWQyW2oZsQ,36.0128717,-115.1341975,dot3,green,1,30
1218,Nk_G8Z0iUfGlUZfIz3Scvw,36.0718982,-115.1068951,dot3,green,1,12
1220,6dLJtcFfD2kBbrOd42KHsQ,36.1002787,-115.11401,dot3,green,1,19.5
1226,zNR_f_-Y89Hh6kQ5VoRy6g,36.056199,-115.105022,dot3,green,1,7.5
1227,7XcrywweW93zN2YH1dTADA,36.1282071,-115.1730081,dot3,green,1,28
1232,t_ZtLr23azWyJdCS-_XX6A,36.2157057,-115.0969183,dot3,green,1,21
1238,0FmQpDFbWRIPHYBInCTwlg,36.158547,-115.079179,dot3,green,1,15
1239,RbhgT2AjSamHF74FWOeoCg,36.1022582,-115.0531031,dot3,green,1,6
1240,bKP_m6qr3fs2UfKX_COeeQ,36.1329257,-115.1896285,dot3,green,1,30
1242,f6hjKOSap9pFlNMYxGtjAw,36.132914,-115.190245,dot3,green,1,9
1244,6mq0k7vDZtlBjghMaEMbHw,36.1305272,-115.1084585,dot3,green,1,12
1246,k7-EYqV5KmgcKjtp9Aw2Iw,36.125528,-115.279608,dot3,green,1,26
1247,mk-V3qzqRBgCP9V8-X4BGA,36.1001032,-115.1195456,dot3,green,1,30
1249,XjFD7q3IcGwitJtkTsM59g,36.010778,-115.137138,dot3,green,1,22.5
1250,soPaitO3k3bviiEA6wI3qg,36.1004312,-115.3048029,dot3,green,1,22.5
1252,1uEOxmsgI2zba8kLSrFDpA,36.05753,-115.149172,dot3,green,1,24
1253,Lq1sLz-UDRXBqduwXOvDyA,36.1442303,-115.2660053,dot3,green,1,10
1255,RkXFIY3ntK74o1-2SCwnFA,36.0243843,-115.172455,dot3,green,1,15
1257,72aODHUIWKoBI3j4Pzr7sg,36.1004847,-115.1841941,dot3,green,1,17.5
1261,9T_NDeT-S9o9qhC7d5KPkA,36.1454189,-115.118237,dot3,green,1,9
1264,bocNP3vhpTbP9dQdLZXu-A,36.0418557,-115.1178848,dot3,green,1,20
1265,J23yDGQUUylEwrfPgQyOwg,36.130127,-115.110177,dot3,green,1,9
1270,cdEyO3XRIrHH7ZCjCsxXqA,36.051627,-115.24387,dot3,green,1,22
1271,CWqpUlx6Gg7mMGSfPoepHA,36.041297,-115.1523787,dot3,green,1,30
1272,n19c5xDZO6ojmiNJOhtUGA,36.1586703,-115.2048129,dot3,green,1,27.5
1274,BpR_oUAmIh6Q7Y_Y0Q_WmQ,36.1372759,-115.1626825,dot3,green,1,12
1278,VQAEtwQaWZPlEDTkBS7G3g,35.99890185,-115.2070452,dot3,green,1,30
1283,GwGDLjbNf6d71QNOmY1OBQ,36.261217,-115.2473953,dot3,green,1,3
1285,Lfjh90yNwBiUIGmVwM4ImA,36.1738738,-115.0795963,dot3,green,1,20
1286,HI7S-f1gJVcGYG38_JY5OQ,36.1652351,-115.1557538,dot3,green,1,6
1287,TTwSbXCOr60ozQoz48mJew,36.125859,-115.222461,dot3,green,1,10.5
1289,iLubiQC-OqI2WCg0-xs1rQ,36.111488,-115.2971243,dot3,green,1,20
1292,F8ezW6hYgmQYBmXOVjhytQ,36.101639,-115.136447,dot3,green,1,25
1295,crAGSlCyMRcBUiIVxKcuwg,36.1135909,-115.3053069,dot3,green,1,7.5
1299,g5jQgLcnB338vsGHyyL4WQ,36.195433,-115.062519,dot3,green,1,10
1300,jHLQJg-v7YXiXT11OQSqCg,36.21878,-115.27891,dot3,green,1,15
1301,cjYOxsZKTcq47tdR5CF8Hw,36.1586877,-115.078011,dot3,green,1,10.5
1302,H2DbpsEvor9kTf1-8OEwAA,36.1015732,-115.2969914,dot3,green,1,25
1303,fIFe16c58gp6L1UAfLxGZA,36.1008067,-115.1360221,dot3,green,1,30
1304,3jg7ixB6vZi9M_-Qh8Eoiw,36.1214517,-115.1696112,dot3,green,1,28
1306,X2lg09ae5ysFtPTyE5x1AQ,36.217716,-115.241843,dot3,green,1,18
1310,O3PwBTK-SnxsYJhimThhsA,36.264255,-115.26569,dot3,green,1,10
1311,23CYkAUCRd4JbTrvRR4I-Q,36.1584817,-115.2857741,dot3,green,1,28
1312,a6qqkAEFYk-VtBzHMtvZHw,36.0979526,-115.2972153,dot3,green,1,12
1313,4c_TKqGJ527OaWhBRhUCCg,36.135911,-115.162926,dot3,green,1,8
1315,is6k_jAusCc8dJtO7DpNvw,36.0151319,-115.1721706,dot3,green,1,7.5
1322,xuITVCoB3gj4S8jHvTvvsA,36.147909,-115.153972,dot3,green,1,28
1327,-LL8qFtRQv3JY-48gs1xlw,36.115253,-115.07009,dot3,green,1,18
1328,z0rAS1Epu8VtVunP_QxbmQ,36.08636,-115.10091,dot3,green,1,12.5
1333,TDmqRm0evHq6eJjjClT5ag,36.1594187,-115.2352271,dot3,green,1,6
1338,RjezrrbIOfkxz7-AHrh7iQ,36.1566045,-115.0621835,dot3,green,1,28
1339,kZ7iDjUCfOuOAdQ4qu90nQ,36.0999633,-115.10451,dot3,green,1,12
1340,DmiNLRML9Z2UORkO2PEaew,36.1590036,-115.0803587,dot3,green,1,8
1341,9ldJxXqnRC_Zek_Bmka8dQ,36.12809,-115.171626,dot3,green,1,7.5
1342,zMF2awzHDj3Q7CeH_Xojww,36.121428,-115.169617,dot3,green,1,10
1344,3Qjj3XefhTy2o_1aKpS3ng,36.169089,-115.138595,dot3,green,1,13.5
1345,QyPwvHFfYgPIPjp4s0WQGQ,36.1295515,-115.1114989,dot3,green,1,12
1347,KaQNowYlRCvBJhSlskiugQ,36.143305,-115.1747367,dot3,green,1,10
1349,t1KqIrAt5KHS2Mz0mt3oQQ,36.0995338,-115.2977975,dot3,green,1,30
1351,dQlvrZUS-BOxs9KperQbCg,36.113372,-115.06613,dot3,green,1,20
1352,DYr8tAmbKmH9yHKzQ5nVMw,36.1260199,-115.219839,dot3,green,1,18
1354,nHQ11YXvzL8awYoF-uD16A,36.100462,-115.224075,dot3,green,1,17.5
1358,Tq1e5M0-PU_0al--da1rZw,36.1963267,-115.2345767,dot3,green,1,27
1362,a6TFoKHY4kLbe9PJJR46Xw,36.159596,-115.21211,dot3,green,1,12.5
1366,L5tk-7c67wZMt994qSLJ6Q,36.17328063,-115.0617902,dot3,green,1,9
1368,V6T1QF7cv00sCFJqE9uvuA,36.2404081,-115.2498459,dot3,green,1,22.5
1370,_aqNCt2RzYu8Qkj0z6A9cw,36.1585279,-115.10086,dot3,green,1,30
1373,zFbQ-8AvAIM1tQoqIh_sew,36.2200472,-115.2787734,dot3,green,1,22.5
1374,Yg8MUhgNMKlad3Pm_4Oxow,36.1417868,-115.1190814,dot3,green,1,15
1380,_gPmBXNTJqI5tGhe7G_BKg,36.1262871,-115.2069397,dot3,green,1,28
1389,LvhE1A5fhtEgR9mtd7IPMg,36.101988,-115.1369914,dot3,green,1,22.5
1390,5lfBfk8OSiqUkxfufYTahA,36.1961359,-115.240597,dot3,green,1,20
1391,iT18M78EIo8BLGaD7pL2Yw,36.1274162,-115.2430886,dot3,green,1,7.5
1392,4LYtqBsIiTEwtO5N42foCw,36.270668,-115.26202,dot3,green,1,7.5
1400,MextiDUuM0RE5PJZzVFswA,36.1253949,-115.2224603,dot3,green,1,12
1403,z9npj39IIz7q3UG9DoDKig,36.159506,-115.319453,dot3,green,1,25
1404,IrH7Uu31J5z_7TNEX0uHKQ,36.1656093,-115.0619087,dot3,green,1,21
1405,MKAqq8Vpn3eqU7K5cP_MVQ,36.114886,-115.226163,dot3,green,1,7.5
1407,HudJ7VDcaxrdPbrWU67eJg,35.9980464,-115.2063989,dot3,green,1,27
1410,OYWk6ieZl-mLXl3xYhxYZw,36.1153566,-115.0680905,dot3,green,1,12
1411,wGKzfGK6YBJgPdSNvMG04Q,36.10315363,-115.1723154,dot3,green,1,10
1414,zDbS3mq6fvjCcBrorSWMKA,36.0726923,-115.1010831,dot3,green,1,16
1415,WK-ybgPWrv2oAqBNVJnNwA,36.09473,-115.2971006,dot3,green,1,20
1416,WCorga9tk_SayxbZbP7Hvg,36.143676,-115.137502,dot3,green,1,18
1417,HbLdXagXSfdY6KhVOWqaAQ,36.2166019,-115.2423654,dot3,green,1,20
1420,vreglS40EbBh7CuRBfJIfg,36.0884343,-115.1730554,dot3,green,1,12
1425,YC7bEglaeLSCqvLqhZHHng,36.2156654,-115.2424474,dot3,green,1,15
1428,pF98k5F5yhroranLggHIjg,36.220954,-115.278276,dot3,green,1,14
1430,P8-k3G0pCBmOcfNaA63oLg,36.057578,-115.158149,dot3,green,1,24
1431,XhAdgKPia6GwUqSNZlL4GQ,36.0299619,-115.1361714,dot3,green,1,21
1435,Fptyb8CVxbBuNa0DEVyXJw,36.124423,-115.146372,dot3,green,1,12
1436,TfW-f8ZtkS5XpIWe9GNZ1g,36.1448294,-115.2001599,dot3,green,1,12
1440,aqrs7yE6REb5tTqfnlDVWQ,36.100596,-115.137303,dot3,green,1,27
1441,U3bWMhuwk0-Akvt3Tl68CA,35.9975534,-115.2057088,dot3,green,1,27.5
1442,qnJgp2Ezm2ipM6R_6Ubfaw,36.1729533,-115.0619031,dot3,green,1,22.5
1448,0JBktMcQgwxObtrwjILJuQ,36.14437,-115.062523,dot3,green,1,10.5
1452,i9xmoc3CRotbK1OZKm0TnQ,36.1152259,-115.3092829,dot3,green,1,18
1454,1uhipArheEVbwWyoAbKAGg,36.2210061,-115.2158358,dot3,green,1,12
1456,kOvtQvHf5j9gw29Xwb-RqQ,36.025359,-115.119197,dot3,green,1,20
1457,OoflKXY2YUso9tlSjHKiqg,36.156056,-115.080973,dot3,green,1,10.5
1458,k5B4cVNS2CVcPo8_j5M4fg,36.0952252,-115.2973192,dot3,green,1,17.5
1460,JjyrgALoDYQdUcoju_vCCA,36.1457714,-115.1907265,dot3,green,1,15
1461,PDbx8YH-AHKA4drZvfhKOg,36.1007643,-115.0728542,dot3,green,1,28
1462,W1Ojlv6wwkJK0VtfX9KFNQ,36.0794113,-115.1014718,dot3,green,1,14
1471,9ZxoeEcsayNKXMV1g9G7cg,36.1142829,-115.3064409,dot3,green,1,21
1472,6VW28pGk47k2odZt6a_JbA,36.1268545,-115.2414251,dot3,green,1,10.5
1473,bRSeMsFesSkjzSVIGCKIDg,36.1228475,-115.1374509,dot3,green,1,6
1483,LUFxjXyKSSg8DprKYpYPpQ,36.2029728,-115.2424433,dot3,green,1,7.5
1492,F41_sbS4ToZj4oLbiaXQIA,36.128606,-115.208703,dot3,green,1,13.5
1496,Bj4PxdlW6hvpiVx7maFugA,36.175,-115.136389,dot3,green,1,12.5
1501,qDxxag8rkdE1CkrLdweiKw,36.118221,-115.172532,dot3,green,1,27.5
1510,8JvK96f3bja3rNNJQ3FCfQ,36.0816179,-115.2430089,dot3,green,1,12
1519,CvVad7cAKUD5-zIn3DvCQQ,36.175,-115.136389,dot3,green,1,27
1536,PAa4Yo0FXqMdSs7hJjsLDg,36.168849,-115.291282,dot3,green,1,22.5
1541,qVbSTvY2jH-DDkAXPRMHiA,36.175,-115.136389,dot3,green,1,9
1542,ubCl4IdtT8hfQbctB4lNbA,36.127308,-115.171459,dot3,green,1,25
1547,5UhvArR-D1cBL3V21oaosQ,36.175,-115.136389,dot3,green,1,7.5
1548,UgChKYii85Jozi1gtwvMsg,36.118699,-115.186442,dot3,green,1,12.5
1554,HaQ1pTQFzQLorCJTxZpTUA,36.151796,-115.114902,dot3,green,1,30
1556,MLkVK9k23SKlsCgtbfkcsg,36.055414,-115.241332,dot3,green,1,17.5
1561,8USnkEGe937J9e-0aYP97A,36.143945,-115.064099,dot3,green,1,20
1562,1z5PwfS-ys-yvuG4HBO6mA,36.169089,-115.138595,dot3,green,1,9
1570,pf2c736iwGayJJpPp9I-hw,36.1636048,-115.1579042,dot3,green,1,21
1573,ekEG7dJI43rY5nrcH-EPPA,36.017627,-115.1182839,dot3,green,1,8
1574,rWOWlnMwOphAs2qRIT865Q,36.1968609,-115.2622033,dot3,green,1,28
1588,pAtTzUkgS8qtCW5EFTTRbg,36.1088013,-115.152093,dot3,green,1,20
1589,73rjL1XeHLtJOOeDKTGsOQ,36.11829,-115.172535,dot3,green,1,8
1591,9L8iNVpzkY1FiDgI4bqu2g,36.1161559,-115.160679,dot3,green,1,24
1595,izedaB_5KgNeS8X46zkcgg,36.0987077,-115.136795,dot3,green,1,30
1599,0ug7k83UJlOOkiFMcLWjNQ,36.0533669,-115.2793808,dot3,green,1,12
1601,1e3fhhmJYjYDLTlZc30eZw,36.0151363,-115.1184733,dot3,green,1,21
1605,GL25xZR6eSMKZNDZmqPhng,36.1433538,-115.2512854,dot3,green,1,27
1610,boeOGTDc0Ft6_VEBuG8-hg,36.2350009,-115.054666,dot3,green,1,21
1611,jg-d4xhw8SiqpU8xEB1jNg,36.240065,-115.067143,dot3,green,1,20
1617,OYhcflevqx5cva8cPs1Yrg,36.0686142,-115.1776615,dot3,green,1,22.5
1626,rDbdt0XmcIbBcEiBImQqyw,36.11274,-115.21134,dot3,green,1,28
1628,EorbNAe004JPljoJlcBMog,36.175,-115.136389,dot3,green,1,12.5
1629,WQud__HWE-f_oMPvO1_3-A,36.160555,-115.145874,dot3,green,1,27
1634,yg561lVbadAXc7X8ZLdAKA,36.161409,-115.161211,dot3,green,1,13.5
1636,vhCxwnP-ZqoqED3CwvbIaQ,36.089494,-115.138026,dot3,green,1,30
1641,VSe3EPxzgbxZT-BB8Fo9jg,36.1590151,-115.217721,dot3,green,1,10.5
1645,80ApmoO46d_HO3QS8aMUKg,36.1145538,-115.3075865,dot3,green,1,21
1649,v7TIL1qe9xdpnlUuF6pquQ,36.175,-115.136389,dot3,green,1,27
1657,aVBpTt9GB08rQkUHiBCwRA,36.1196717,-115.1680907,dot3,green,1,12
1660,TtH0iIGIS310JfaEbQy-LQ,36.242231,-115.044944,dot3,green,1,13.5
1662,4p5GTRxoZLu-Lu5jJLjEKQ,36.1582642,-115.1579672,dot3,green,1,13.5
1669,BMTuWQ3MkQ73vN6UqpiB9w,36.1692708,-115.1435569,dot3,green,1,24
1670,s_w8ohbsVOevvnis4OZojw,36.175,-115.136389,dot3,green,1,22.5
1671,J7p_6myKKxYyjq4c5JJkAg,36.1231252,-115.1705922,dot3,green,1,30
1674,zAk1eL_yn0nb0YaV92xKfA,36.1909636,-115.2600354,dot3,green,1,16
1685,ZGKuI3EAcY9y8NchIlm6Ag,36.204018,-115.259958,dot3,green,1,10.5
1689,PXrsumesCPA9MkhQv_amgg,36.1374016,-115.1615956,dot3,green,1,25
1696,8eIMOGbQqtyVZ_w-nHif2w,36.0151319,-115.1721706,dot3,green,1,16
1700,SK1NhywzybeZylekaTa5bQ,36.171235,-115.144061,dot3,green,1,27
1704,N4NeXCotfgCKLU-r0kz-Ww,36.1462673,-115.1829873,dot3,green,1,12
1706,nhETfCY4OcAgg9pkr_zNQQ,36.0686142,-115.1776615,dot3,green,1,20
1709,NcAuD77SOuad_t84o_wI1g,36.288706,-115.287007,dot3,green,1,7.5
1714,sF2Aa7YbOxU9QWUvBWmpag,36.151796,-115.114902,dot3,green,1,10.5
1723,oItK1dNtBnoSfKUim_HmYQ,36.1519035,-115.2434379,dot3,green,1,13.5
1735,hAxs5iWFrY4gKf6D_dPNSg,36.0123098,-115.1189623,dot3,green,1,24.5
1739,fgEhjm06n5OukqRDf_CJog,36.126586,-115.201741,dot3,green,1,20
1741,OVjIBhPMgRiocQNx70NoHQ,36.175,-115.136389,dot3,green,1,10
1747,C1xxQe1cJAnM13oJRdT75w,36.025359,-115.119197,dot3,green,1,12.5
1749,pSWAtn3SNTAmtFSvSiCXwg,36.111402,-115.279414,dot3,green,1,21
1751,5EuTbwxqk8Jiko7WXGXiBQ,36.1248977,-115.2791715,dot3,green,1,15
1752,E2iDr-jVo9gLYrFU9JeocQ,36.142107,-115.206858,dot3,green,1,10
1754,HKnOkqBRJtRKeU5h7CEhdQ,36.175,-115.136389,dot3,green,1,15
1757,3_daLjiWHmTYr1PTtBFbrg,36.1607779,-115.2914106,dot3,green,1,12
1758,yUel9_nzXD4MgxU2xZAtyQ,36.1214517,-115.1696112,dot3,green,1,12
1759,XHr1GB8iQTLj4Q2kF229Xg,36.1432711,-115.2627634,dot3,green,1,9
1766,2aPUKhKCgNZA67hfccsIFg,36.175,-115.136389,dot3,green,1,7.5
1767,Bvd5mgGBELNTdPxovlC1_A,36.089494,-115.138026,dot3,green,1,10
1768,w10jALLelTIWATz6-2MbbA,36.1165487,-115.0881146,dot3,green,1,14
1773,aOWoJkJu0TBTQqBgRf5P_Q,36.0471379,-115.243892,dot3,green,1,27
1780,MqxJrAxN5ec0eZzGmoZftw,36.056045,-115.287767,dot3,green,1,6
1782,iFJwlYqD0ytvtmYYthZ5yg,36.196487,-115.2618162,dot3,green,1,14
1784,pa0_uNtdUF8474KRoG7Mjg,36.1156902,-115.1713943,dot3,green,1,21
1789,S9wOnLQPN_kBDNxrW8uoEg,36.27932042,-115.2063462,dot3,green,1,7.5
1805,2DyskKhwjZVF560JeFUz-Q,36.1135597,-115.2610867,dot3,green,1,10.5
1806,2KiYFngbDrm5CuIxtg7baQ,36.1431452,-115.2263653,dot3,green,1,24.5
1807,CD-pKgS4YzuNPe8e17ST-Q,36.115518,-115.114144,dot3,green,1,12.5
1808,qpkyPl6pGEJ8QCon08fMyw,36.1442497,-115.1959972,dot3,green,1,10.5
1809,l5t9Q95p20Sgfq5EmknsHg,36.103565,-115.136552,dot3,green,1,6
1812,r1Jy19UbLOo9or0QwsJ4qQ,36.0993008,-115.1179154,dot3,green,1,14
1813,kgJpXOpjH2Fdi0VtdlimiQ,36.017627,-115.1182839,dot3,green,1,4.5
1819,zE8tWlS_MmPAIF3vTIgKDA,36.0561907,-115.0408638,dot3,green,1,7.5
1823,ww3W0CxXOMBjvgxG5rrS6g,36.1433639,-115.2424505,dot3,green,1,9
1826,xzFrx0MTSb0UV4qrYjUtrQ,36.196696,-115.053217,dot3,green,1,16
1827,6Svv3pgeGt1c4BcngzQOWA,36.1220305,-115.1449273,dot3,green,1,15
1829,2ZSX80pEmSfeH2h2Bb-Muw,36.1084416,-115.3249823,dot3,green,1,21
1831,NimYxl6aOBFljmcdgeLDbQ,36.043483,-115.171085,dot3,green,1,10.5
1833,y7b5d8GI9h2iQ9Dc7-PA4Q,36.057472,-115.175396,dot3,green,1,28
1834,is1gpQsXg24b_o2PWavRgQ,36.05657,-115.278503,dot3,green,1,10.5
1837,AIU3FtUqE7LWbPllEe4TUg,36.1389598,-115.2837833,dot3,green,1,12.5
1856,iDggZPkFWs9LTuz6fistMw,36.0405285,-115.1904204,dot3,green,1,24
1857,xmbcKrf_at21psoEW7wM0w,36.055414,-115.241332,dot3,green,1,15
1861,VpeJiBSyYiuDw8YRuegIEg,36.116544,-115.206768,dot3,green,1,24.5
1866,eF3ckn8vFfP73cOZRDFykw,36.0489038,-115.2243858,dot3,green,1,21
1871,LeNT6A_RdgCzzO8WkOSMiw,36.0802868,-115.1592718,dot3,green,1,18
1872,nt1p-nLVY-xRoKbxmhwf8Q,36.0998803,-115.1167309,dot3,green,1,10.5
1873,xXJ_ZUiTGdT6T3PpnaKxTg,36.1005777,-115.244707,dot3,green,1,24.5
1881,InnGjHmKTKptKHfVjjK8rA,36.05798,-115.31953,dot3,green,1,27.5
1886,231MA8w0WQUzxvQlOcnd8A,36.089494,-115.138026,dot3,green,1,27.5
1892,UFtfiJA95gMEJbbTaoylGA,36.1557597,-115.1597713,dot3,green,1,6
1893,k_1cVKOGI1T-gqIE4Z4sdw,36.098909,-115.175557,dot3,green,1,17.5
1895,Ttr7zkCUwGY0FxlRAEHopQ,36.126501,-115.213867,dot3,green,1,16
1898,OCLV71owgiaQ_aApvVPO2A,36.012764,-115.136056,dot3,green,1,30
1900,ECH0rJpm6jBPiA-T3cJcig,36.158231,-115.1095943,dot3,green,1,14
1902,Vlo4lbkF3gTQv9FkDHlB_Q,36.021088,-115.131645,dot3,green,1,12
1915,nA1_v_UsZSTeKOwsMk7iSA,35.995344,-115.2069805,dot3,green,1,25
1924,95VRvUdsa3uJtCCaoiOVMQ,36.034953,-115.1359573,dot3,green,1,24.5
1936,D4b5txXN0dJOsw7jZoYkOw,36.1085525,-115.0570679,dot3,green,1,15
1943,MaIRm1Qo83daU-qQaPdTzA,36.1688235,-115.2185573,dot3,green,1,12
1957,zTyFFxWLPD6jJCVRmn9TMw,36.184536,-115.160294,dot3,green,1,14
1960,IV-1NJnGA3O0ZRBrZEWWaA,36.1439703,-115.2001641,dot3,green,1,30
1966,KNOIToiUNm59Tmlq5phYhg,36.1135909,-115.3053069,dot3,green,1,25
1971,bXsk6XNlq1bjcGc-avDc2w,36.12607,-115.184915,dot3,green,1,7.5
1978,YSFS4VOR4-cgvijfq6gmxw,36.21907,-115.276246,dot3,green,1,15
1998,Blm61M5ZtwwtUMVYTSTaiQ,36.114539,-115.195684,dot3,green,1,7.5
1999,BTBUbl0ezUSG_NxjfpqD0Q,36.2779044,-114.990361,dot3,green,1,16
2000,4XvyS40Qu6PM1nRgRxzP8Q,36.1591089,-115.2509355,dot3,green,1,20
2015,W4hVJJcxlVHT2W_DCzTsSQ,36.158189,-115.214682,dot3,green,1,20
2017,2FV_iT9RACp_nAfwN6wjJw,36.1886225,-115.1570995,dot3,green,1,10.5
2024,54EUU3wVNm8-GfYQp1cqkw,36.1960261,-115.2583377,dot3,green,1,12
2029,aVCIF4JaQO4qiRoiUWEt7Q,36.135911,-115.162926,dot3,green,1,16
2031,UZVuNXCNe4yA-gRsayw1VA,36.1030009,-115.1735161,dot3,green,1,15
2034,m-akXro6GMgJt627Hc1rGA,36.0588539,-115.278555,dot3,green,1,28
2035,guOgKiPG7h60bWmHqFBCdg,36.1231538,-115.1730752,dot3,green,1,7.5
2040,qqUi-kYKmen1JPqnFmK0MQ,36.0169212,-115.1366111,dot3,green,1,22
2050,0tSPaRpSS_YHLQFcqmAbHA,36.128561,-115.1711298,dot3,green,1,26
2052,MpVwB1rZc8R8J5v1p9xuYw,36.12717449,-115.1725031,dot3,green,1,20
2062,4wYG8byvCI62xTWKpOSwdQ,36.14478683,-115.177269,dot3,green,1,16.5
2065,YBgVpwjdYtEyoW4Tf70qqg,36.218227,-115.208687,dot3,green,1,10.5
2066,0l028v-NfBCDW2sVkfqDRQ,36.118699,-115.186442,dot3,green,1,4.5
2083,95zGhhpLipJ-XgUQUoIpNg,36.1418626,-115.1823137,dot3,green,1,17.5
2087,RTM18qIdRT4Zt062MaqHXw,36.17244986,-115.1956491,dot3,green,1,7.5
2088,gMhbZgkF6G040yPEXlTBvQ,36.121194,-115.174078,dot3,green,1,24
