attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
{'Good for Kids': True},IOf7i3d1Li2rHxurX2cGdQ,"['Museums', 'Arts & Entertainment']",Montréal,"Île Sainte-Hélène
160 Chemin Tour-de-l'isle
Montréal, QC H3C 4G8","{'Saturday': {'close': '17:00', 'open': '10:00'}, 'Monday': {'close': '17:00', 'open': '10:00'}, 'Sunday': {'close': '17:00', 'open': '10:00'}, 'Friday': {'close': '17:00', 'open': '10:00'}, 'Thursday': {'close': '17:00', 'open': '10:00'}, 'Wednesday': {'close': '17:00', 'open': '10:00'}, 'Tuesday': {'close': '17:00', 'open': '10:00'}}",45.5267951183887,-73.5380172729492,"Biosphère, Environment Museum",[],True,15,4.0,QC,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",2t8uvp_o4ZlpWMZgk1tiIg,"['Books, Mags, Music & Video', 'Shopping', 'Bookstores']",Charlotte,"330 S Sharon Amity Rd
Cotswold
Charlotte, NC 28211","{'Saturday': {'close': '22:00', 'open': '10:00'}, 'Monday': {'close': '21:00', 'open': '10:00'}, 'Sunday': {'close': '21:00', 'open': '11:00'}, 'Friday': {'close': '22:00', 'open': '10:00'}, 'Thursday': {'close': '21:00', 'open': '10:00'}, 'Wednesday': {'close': '21:00', 'open': '10:00'}, 'Tuesday': {'close': '21:00', 'open': '10:00'}}",35.1755885759935,-80.80216884613041,Books-A-Million,['Cotswold'],False,9,3.5,NC,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Delivery': False, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",thlCF7B2DIhkOuyQXj6liw,"['Food', 'Bakeries', 'Grocery', 'Convenience Stores']",Tempe,"425 W. Baseline Rd
Tempe, AZ 85283","{'Saturday': {'close': '00:00', 'open': '00:00'}, 'Monday': {'close': '00:00', 'open': '00:00'}, 'Sunday': {'close': '00:00', 'open': '00:00'}, 'Friday': {'close': '00:00', 'open': '00:00'}, 'Thursday': {'close': '00:00', 'open': '00:00'}, 'Wednesday': {'close': '00:00', 'open': '00:00'}, 'Tuesday': {'close': '00:00', 'open': '00:00'}}",33.3776912,-111.9455327,Fresh & Easy,[],True,41,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",puALGki4PVdnsAYBeNPCnw,"['Department Stores', 'Fashion', 'Shopping']",Urbana,"2500 S Philo Rad
Urbana, IL 61803",{},40.0860394,-88.1873157,Meijer,[],True,12,2.5,IL,business
{'Good for Kids': True},AlQZP8FwoAxgc1-_C-wLsg,"['Arts & Entertainment', 'Stadiums & Arenas']",Concord,"5555 Concord Parkway South
Concord, NC 28027",{},35.3515871,-80.6866056,Charlotte Motor Speedway,[],True,37,3.5,NC,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",G5TiX4kePWSSQKs9POssaQ,['Shopping'],Charlotte,"7211 E Independence Blvd # 17
Eastland
Charlotte, NC 28227",{},35.1635029,-80.7385934,Rugged Warehouse,['Eastland'],True,8,3.5,NC,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",-Tc8XH5AovlSX3_tEmGerg,"['Active Life', 'Amusement Parks', 'Shopping', 'Toy Stores']",Mesa,"3440 E Hawes Rd
Mesa, AZ 85212",{},33.352666,-111.653604,Mooster's Mootique,[],True,4,5.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",qKMyeuwmp-8immdLCqTwXA,"['Shopping', 'Office Equipment']",Goodyear,"1755 N Pebblecreek Pkwy
Goodyear, AZ 85395","{'Saturday': {'close': '19:00', 'open': '10:00'}, 'Monday': {'close': '19:00', 'open': '09:00'}, 'Friday': {'close': '19:00', 'open': '09:00'}, 'Thursday': {'close': '19:00', 'open': '09:00'}, 'Wednesday': {'close': '19:00', 'open': '09:00'}, 'Tuesday': {'close': '19:00', 'open': '09:00'}}",33.489077425912,-112.38372471124,Staples,[],True,6,3.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",OOet0NNjT-Ht19vt7WbrMA,"['Department Stores', 'Fashion', 'Shopping']",Goodyear,"995 S Cotton Lane
Goodyear, AZ 85338",{},33.4376581,-112.4213415,SuperTarget,[],True,26,4.5,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",koZUGhmbmAqXQNKFLXJmqg,"['Department Stores', 'Fashion', 'Shopping']",Goodyear,"845 S Cotton Ln
Goodyear, AZ 85338","{'Saturday': {'close': '23:00', 'open': '09:00'}, 'Monday': {'close': '23:00', 'open': '09:00'}, 'Sunday': {'close': '23:00', 'open': '09:00'}, 'Friday': {'close': '23:00', 'open': '09:00'}, 'Thursday': {'close': '23:00', 'open': '09:00'}, 'Wednesday': {'close': '23:00', 'open': '09:00'}, 'Tuesday': {'close': '23:00', 'open': '09:00'}}",33.4486723,-112.42678149999999,Ross Dress For Less,[],True,8,4.0,AZ,business
{'Good for Kids': True},F0PH2Aw2V1ZskfFpBk8g4g,['Arts & Entertainment'],Glendale,"75th Ave & Bethany Home
Glendale, AZ 85311",{},33.5234637,-112.2205041,Az Field Of Screams,[],True,10,4.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",gl7w9FSPYNZe79yzvtLtRA,"['Flowers & Gifts', 'Shopping', 'Florists']",Edinburgh,"46 Main Street
Davidsons Mains
Edinburgh EH4 5AA",{},55.9653957,-3.2714839,Gloriosa,[],False,3,5.0,EDH,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",5HVmBD0vznPVi2DlvF_ejQ,"['Food', 'Beer, Wine & Spirits', 'Grocery']",Musselburgh,"Mall Avenue
Musselburgh EH21 7BL",{},55.9408343,-3.0562661,Tesco Stores,[],True,4,2.5,ELN,business
{'Price Range': 2},bC0zPIMsnXMW81ksYRZPcA,"['Books, Mags, Music & Video', 'Shopping', 'Bookstores']",Edinburgh,"26 Kinnaird Retail Park
Edinburgh EH15 3RD",{},55.9350844,-3.104329,Borders Books,[],False,5,4.5,EDH,business
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",x8pNPp-3oGaBkRNL3qyWWA,"['Shopping', 'Nurseries & Gardening', 'Home & Garden']",Edinburgh,"30 Mortonhall Gate
Edinburgh EH16 6TJ",{},55.902845400000004,-3.1816897,Klondyke Garden Centre,[],True,5,3.5,EDH,business
"{'Accepts Credit Cards': True, 'Price Range': 2}",0Q6kJYW1p2FkKYkQPeLVlA,"[""Women's Clothing"", ""Men's Clothing"", 'Fashion', 'Shopping', 'Shoe Stores']",Edinburgh,"Unit 18-19 Gyle Shopping Ctr
27 Gyle Ave
Edinburgh EH12 9JR",{},55.938539899999995,-3.3143102,River Island,[],True,3,3.0,EDH,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",RpG69H74DDisoBZl1k_qlQ,"['Food', 'Grocery', 'Convenience Stores']",Edinburgh,"230 Oxgangs Rd North
Edinburgh EH13 9BQ",{},55.908755000000006,-3.2285147999999997,Scotmid Co-operative Society,[],True,5,4.0,EDH,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",kXBlsfAxq9ue2QpBhSNOjg,"['Shopping', 'Home & Garden', 'Furniture Stores']",Edinburgh,"Straiton Road
Loanhead
Midlothian
Edinburgh EH20 9PW","{'Saturday': {'close': '19:00', 'open': '10:00'}, 'Monday': {'close': '21:00', 'open': '10:00'}, 'Sunday': {'close': '19:00', 'open': '10:00'}, 'Friday': {'close': '21:00', 'open': '10:00'}, 'Thursday': {'close': '21:00', 'open': '10:00'}, 'Wednesday': {'close': '21:00', 'open': '10:00'}, 'Tuesday': {'close': '21:00', 'open': '10:00'}}",55.88496,-3.1660591,IKEA Edinburgh,[],True,24,3.5,MLN,business
{},KCbdPHR50A3qcVQ-VNXJxQ,"[""Women's Clothing"", 'Fashion', 'Shopping']",Edinburgh,"4 The Gyle
Edinburgh EH12 9JY",{},55.93813000000001,-3.2931317000000004,New Look,[],True,8,4.0,EDH,business
"{'Wheelchair Accessible': True, 'Good for Kids': True, 'Price Range': 2, 'Good For Groups': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",18Mhr7oS-K5kLgbO2ZxUdQ,"['Active Life', 'Arts & Entertainment', 'Kids Activities']",Edinburgh,"109 Restalrig Road
Leith
Edinburgh EH6 7NY","{'Saturday': {'close': '17:45', 'open': '10:00'}, 'Monday': {'close': '17:45', 'open': '10:00'}, 'Sunday': {'close': '17:45', 'open': '10:00'}, 'Friday': {'close': '17:45', 'open': '10:00'}, 'Thursday': {'close': '17:45', 'open': '10:00'}, 'Wednesday': {'close': '17:45', 'open': '10:00'}, 'Tuesday': {'close': '17:45', 'open': '10:00'}}",55.966437899999995,-3.1562569,Clown Around,['Leith'],True,7,4.0,EDH,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",Ym1uC-KDtr1r81Kp163biw,"['Fashion', 'Shopping']",Edinburgh,"3-4 Seafield Way
Edinburgh EH15 1TB",{},55.9646466,-3.1320203999999996,Matalan,[],True,4,4.5,EDH,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",u5-4E_ovVimvvhJgn3Yufg,"['Food', 'Beer, Wine & Spirits', 'Grocery']",Dalkeith,"Hardengreen
Bonnyrigg Road
Dalkeith EH22 3PP",{},55.88577539999999,-3.0845592,Tesco,[],True,3,4.0,MLN,business
{'Price Range': 2},cgHWE2NLlClynupI1dCtyQ,"['Fashion', 'Shopping']",Edinburgh,"32 South Groathill Avenue
Edinburgh EH4 2LN",{},55.9586623,-3.2444144,TK Maxx,[],True,7,3.0,EDH,business
{},yk9ayHWHFAYVWekoSXgGbQ,"['Arts & Entertainment', 'Stadiums & Arenas']",Edinburgh,"92 Pilton Drive
Edinburgh EH5 2HF","{'Saturday': {'close': '19:00', 'open': '06:00'}, 'Monday': {'close': '22:00', 'open': '06:00'}, 'Sunday': {'close': '21:00', 'open': '08:00'}, 'Friday': {'close': '22:00', 'open': '06:00'}, 'Thursday': {'close': '22:00', 'open': '06:00'}, 'Wednesday': {'close': '22:00', 'open': '06:00'}, 'Tuesday': {'close': '22:00', 'open': '06:00'}}",55.97200350000001,-3.2294523999999996,Ainslie Park Leisure Centre,[],True,3,4.0,EDH,business
"{'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",_UBC71O1RL4sFfwfHE2S9Q,"['Arts & Crafts', 'Shopping']",Edinburgh,"100 Portobello High Street
Edinburgh EH15 1AL",{},55.9540326,-3.115961,Get Creative,[],False,4,5.0,EDH,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",TqVESkM8cDQdTC1LL3RUSg,"['Food', 'Grocery', 'Convenience Stores']",Chandler,"3050 S. Dobson Rd
Chandler, AZ 85248","{'Saturday': {'close': '00:00', 'open': '00:00'}, 'Monday': {'close': '00:00', 'open': '00:00'}, 'Sunday': {'close': '00:00', 'open': '00:00'}, 'Friday': {'close': '00:00', 'open': '00:00'}, 'Thursday': {'close': '00:00', 'open': '00:00'}, 'Wednesday': {'close': '00:00', 'open': '00:00'}, 'Tuesday': {'close': '00:00', 'open': '00:00'}}",33.2608546,-111.8813761,Fresh & Easy,[],True,10,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",0NKRV1kMtzHNpNbl8TYPDA,"['Videos & Video Game Rental', 'Books, Mags, Music & Video', 'Shopping', 'Music & DVDs', 'Bookstores']",Glendale,"7320 W Bell Rd
Glendale, AZ 85308",{},33.639699,-112.21629399999999,Borders,[],False,6,3.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",Kgdx-MLulANaAxSmvJrQSQ,"['Electronics', 'Shopping']",Casa Grande,"1004 N Promenade Pkwy
Casa Grande, AZ 85294",{},32.8838499,-111.68175049999999,Best Buy,[],False,4,2.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",-4y4TmS1BA-snz5wFnadiA,"['Tires', 'Automotive', 'Hardware Stores', 'Shopping', 'Home & Garden']",Madison,"2202 S Stoughton Rd
Glendale
Madison, WI 53716","{'Saturday': {'close': '20:00', 'open': '08:00'}, 'Monday': {'close': '21:00', 'open': '08:00'}, 'Sunday': {'close': '18:00', 'open': '09:00'}, 'Friday': {'close': '21:00', 'open': '08:00'}, 'Thursday': {'close': '21:00', 'open': '08:00'}, 'Wednesday': {'close': '21:00', 'open': '08:00'}, 'Tuesday': {'close': '21:00', 'open': '08:00'}}",43.0656929,-89.3099058,Blain's Farm & Fleet,['Glendale'],True,13,3.0,WI,business
{'Good for Kids': False},JfynZ8pHO42HzTibFSgyWw,"['Arts & Entertainment', 'Casinos']",Chandler,"1077 S Kyrene Rd
Chandler, AZ 85226","{'Saturday': {'close': '00:00', 'open': '00:00'}, 'Monday': {'close': '00:00', 'open': '00:00'}, 'Sunday': {'close': '00:00', 'open': '00:00'}, 'Friday': {'close': '00:00', 'open': '00:00'}, 'Thursday': {'close': '00:00', 'open': '00:00'}, 'Wednesday': {'close': '00:00', 'open': '00:00'}, 'Tuesday': {'close': '00:00', 'open': '00:00'}}",33.289257,-111.9427797,Lone Butte Casino,[],True,60,3.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}}",phS9vM7lZ8DnUipdEPS-3A,"['Department Stores', 'Fashion', 'Shopping', 'Home & Garden']",Waterloo,"600 King Street N
Waterloo, ON N2V 2J5",{},43.502961765826996,-80.533588679218,The Home Depot,[],True,3,3.5,ON,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",802UUSJCMyuhemUh0ndmmg,"['Food', 'Grocery']",Laveen,"5140 W Baseline Rd
Laveen, AZ 85339",{},33.379208,-112.17015900000001,Fry's Marketplace,[],True,6,3.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2}",Z_KjmNp3sMwodUBTSgFZGw,"['Food', 'Specialty Food', 'Grocery', 'Fruits & Veggies', 'Food Delivery Services']",Phoenix,"3102 West Lewis Ave
Ste 7
Phoenix, AZ 85009","{'Saturday': {'close': '16:00', 'open': '08:00'}, 'Monday': {'close': '16:00', 'open': '08:00'}, 'Friday': {'close': '16:00', 'open': '08:00'}, 'Thursday': {'close': '16:00', 'open': '08:00'}, 'Wednesday': {'close': '16:00', 'open': '08:00'}, 'Tuesday': {'close': '16:00', 'open': '08:00'}}",33.4749623,-112.1258365,Nature's Garden Delivered,[],True,30,4.5,AZ,business
{'Good for Kids': True},GsdTYgE4GqHYTTnA9v9J0Q,['Arts & Entertainment'],Wickenburg,"1090 S Vulture Mine Rd
Wickenburg, AZ 85390","{'Friday': {'close': '17:00', 'open': '09:00'}, 'Monday': {'close': '17:00', 'open': '09:00'}, 'Tuesday': {'close': '17:00', 'open': '09:00'}, 'Wednesday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}}",33.9540509,-112.7780683,Del E. Webb Center For The Performing Arts,[],True,4,5.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",-blTQh5Dh1Q_FZruozEvfA,"['Arts & Crafts', 'Shopping']",Peoria,"9720 W Peoria Ave
Ste 130
Peoria, AZ 85345","{'Saturday': {'close': '18:00', 'open': '10:00'}, 'Monday': {'close': '18:00', 'open': '10:00'}, 'Friday': {'close': '18:00', 'open': '10:00'}, 'Thursday': {'close': '18:00', 'open': '10:00'}, 'Wednesday': {'close': '18:00', 'open': '10:00'}, 'Tuesday': {'close': '18:00', 'open': '10:00'}}",33.5810768,-112.2686841,Scraps of Love,[],True,8,4.5,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': False, 'Good for Kids': False, 'Music': {'video': False, 'dj': False, 'jukebox': True, 'live': True}, 'Outdoor Seating': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Groups': True, 'Smoking': 'outdoor', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Price Range': 1, 'Happy Hour': False, 'Good For Dancing': True, 'Alcohol': 'beer_and_wine', 'Coat Check': False}",wpZ1IOPtVQvFyMI6k4jS2g,"['Bars', 'Arts & Entertainment', 'Nightlife', 'Music Venues']",Charlotte,"2740 W Sugar Creek Rd
Derita
Charlotte, NC 28262","{'Saturday': {'close': '02:00', 'open': '15:00'}, 'Monday': {'close': '02:00', 'open': '15:00'}, 'Sunday': {'close': '12:00', 'open': '13:00'}, 'Friday': {'close': '02:00', 'open': '15:00'}, 'Thursday': {'close': '02:00', 'open': '15:00'}, 'Wednesday': {'close': '02:00', 'open': '15:00'}, 'Tuesday': {'close': '02:00', 'open': '15:00'}}",35.3004268,-80.8013816,Puckett's Farm Equipment,['Derita'],True,6,4.0,NC,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",MaY9KCV7y6Jvx15D9vw3sA,"['Food', 'Grocery']",Scottsdale,"20901 N Pima Rd
Scottsdale, AZ 85255","{'Saturday': {'close': '23:00', 'open': '06:00'}, 'Monday': {'close': '23:00', 'open': '06:00'}, 'Sunday': {'close': '23:00', 'open': '06:00'}, 'Friday': {'close': '23:00', 'open': '06:00'}, 'Thursday': {'close': '23:00', 'open': '06:00'}, 'Wednesday': {'close': '23:00', 'open': '06:00'}, 'Tuesday': {'close': '23:00', 'open': '06:00'}}",33.6725479,-111.89050879999999,Safeway,[],True,7,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",tieXOBZlj01Hk_CR_sl0pg,"['Food', 'Grocery']",Phoenix,"3616 E Ray Rd
Phoenix, AZ 85044","{'Saturday': {'close': '00:00', 'open': '06:00'}, 'Monday': {'close': '00:00', 'open': '06:00'}, 'Sunday': {'close': '00:00', 'open': '06:00'}, 'Friday': {'close': '00:00', 'open': '06:00'}, 'Thursday': {'close': '00:00', 'open': '06:00'}, 'Wednesday': {'close': '00:00', 'open': '06:00'}, 'Tuesday': {'close': '00:00', 'open': '06:00'}}",33.316848,-112.005508,Fry's Supermarket,[],True,8,4.0,AZ,business
{'Good for Kids': True},IYYaa562PybzXf8tQnT17w,"['Arts & Entertainment', 'Stadiums & Arenas']",Phoenix,"10710 W. Camelback Rd.
Phoenix, AZ 85037",{},33.5132266,-112.2948244,Camelback Ranch,[],True,107,4.0,AZ,business
{'Good for Kids': True},LYRAX4OZPGD3DRJew0zW4g,"['Arts & Entertainment', 'Stadiums & Arenas']",Goodyear,"1933 S Ballpark Way
Goodyear, AZ 85338","{'Saturday': {'close': '14:00', 'open': '10:00'}, 'Monday': {'close': '17:00', 'open': '08:00'}, 'Friday': {'close': '17:00', 'open': '08:00'}, 'Thursday': {'close': '17:00', 'open': '08:00'}, 'Wednesday': {'close': '17:00', 'open': '08:00'}, 'Tuesday': {'close': '17:00', 'open': '08:00'}}",33.4290058940387,-112.39039421081499,Goodyear Ballpark,[],True,41,3.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",P0-ahIRWVNR9WHG4dlZkpQ,"['Thrift Stores', 'Shopping']",Phoenix,"15633 S 32nd St
Phoenix, AZ 85048",{},33.303654800000004,-112.013856,Goodwill Industries,[],True,9,3.5,AZ,business
"{'Accepts Credit Cards': True, 'Good for Kids': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",1YwEQ0Ei2jTDxYlktFZXrw,"['Museums', 'Gift Shops', 'Arts & Entertainment', 'Flowers & Gifts', 'Shopping']",Charlotte,"4400 Papa Joe Hendrick Blvd
Charlotte, NC 28262","{'Saturday': {'close': '15:00', 'open': '10:00'}, 'Monday': {'close': '17:00', 'open': '10:00'}, 'Friday': {'close': '17:00', 'open': '10:00'}, 'Thursday': {'close': '17:00', 'open': '10:00'}, 'Wednesday': {'close': '17:00', 'open': '10:00'}, 'Tuesday': {'close': '17:00', 'open': '10:00'}}",35.35398483276371,-80.7039794921875,Hendricks Museum & Gift Shop,[],False,5,4.5,NC,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",vRZhCuKs1TeyrNtDcFJrQA,"['Food', 'Department Stores', 'Grocery', 'Fashion', 'Shopping']",Peoria,"21655 N Lake Pleasant Pkwy
Peoria, AZ 85382",{},33.680509,-112.2792437,Walmart Supercenter,[],True,10,4.0,AZ,business
