business_id,latitude,longitude,stars,review_count,success_cat
o2BeeJmpf_J9EmC8HQoHRA,33.5388471,-111.9641728,4.0,16,5
_tULIKll0EQsIAnPnxaoLg,33.2937329,-111.7219336,3.0,21,5
ix0DXMpqXzT1JBDfeYuvEA,33.308653617857,-111.74390364307,3.5,38,7
hF0p0dYtDqOfDyKTVUeGZA,33.4508902,-112.3504684,3.5,68,8
XeoeF0twXRV4mUZJgIjc8A,33.6717895,-111.9060007,3.5,49,7
ntH7Mo1JZdkglMiQXZy3Bw,33.68439,-112.103672,4.0,10,4
vARjqeIkSNsazHltujiq4Q,33.3626997846837,-111.876051127911,4.5,648,10
RWLEtVhfqGGR-E4waEf5fA,33.4518585,-111.707131,3.5,7,3
yxmvnNLJquL6EBBlBr1x_w,33.5834916,-112.1508229,4.5,45,7
9cmq0_NV08ejfNsSgr2c-Q,33.581473,-112.186721,4.5,18,5
WwTK9w1qu4h28a63gFz25A,33.6856662379686,-111.966884476196,3.5,52,8
uIDdneARsmwPLebKrwMtBw,33.3063001,-111.7593107,4.0,155,10
6cy2C9aBXUwkrh4bY1DApw,33.494661,-112.0449657,4.0,35,7
iuQeSS7KY4zVNqdfHTVdTQ,33.4797,-112.225412,4.0,7,3
wl51t6lT7leiX64SlkOx6g,33.6758628,-111.9788382,4.0,238,10
bKr2DfxkmVNSWM2ZrjMT_A,33.4795886,-112.2231487,2.5,16,5
5UH0FGpE2Ge3FkUlS8MUMg,33.3782369,-111.9364224,2.5,5,2
J7DYRCtU9Tdtja5c7k1sjQ,33.6391525305005,-112.359038070639,2.5,76,9
_mt0EQgGCG-qrLy51RnQag,33.4231474,-111.7888281,3.0,54,8
8lHJm7hAlfsUNbVb3YaSMA,33.30547,-111.966489,4.0,41,7
00eGk1ntf4RiDxVRY3gaIw,33.3832251,-111.6837464,3.5,38,7
58HvoHMI1ZbgQoonPWHXsw,33.7982003,-111.9799078,3.5,11,4
NBwPgX7L2D-EZedgo3A-pw,33.6402988,-112.0481559,3.5,42,7
JW6fDZOuUKtJyZGeldh0xA,33.5092093,-111.9885861,4.0,20,5
uVIbi8prW0_zKkX3Cf0FOQ,33.493659,-112.3583333,3.0,56,8
CjFaf6r6iP1xcKcChKDgKA,33.320748,-111.991549,3.5,3,1
YPK_1kCHltHBX46uxPfM-Q,33.2486737,-111.6338536,3.0,16,5
IDQbSGU2k1MaLkv-sFN-OQ,33.5095996,-112.1383751,2.5,3,1
jFoLuxZFScgt5ZXNPTIOhg,33.6288709,-111.886982,4.0,34,7
-h9LochyBgKpsLwNXfTiOw,33.5674985,-112.1670965,3.0,9,3
KleJUKZjGFFhybrcpZIyHQ,33.832656,-111.948576,4.5,182,10
r0cKkJSTFXuGhBu5823NCQ,33.6721301,-111.8905084,4.0,17,5
rIpOpzVNEBNZrRFu4n_JvQ,33.538927,-112.048079,3.0,10,4
Z_KaMBtzVh89WF1fgr-vMw,33.39926,-111.36425,3.0,25,6
PlUIAROWvdsM0KQV7IIqqA,33.6107318,-112.184968,2.0,15,5
Q1cSwGiy-RU9XXf9T7HqRw,33.6447773,-112.3588992,2.5,26,6
R9U8bZ84V-xPx3udCcU5jQ,33.4660158,-112.1676855,2.5,10,4
JEAiAkfljiW9npQSqeV6vQ,33.535311,-112.185266,4.0,20,5
bgKZqrB85ecmHSkYWHwy2w,33.584274,-111.8342047,4.0,35,7
u2hGxSbpIOZZ3KliIELuTQ,33.4160688,-111.5722283,2.5,6,2
AsX-6ECbV83zGJLUVMre9w,33.492053,-112.332821,4.0,97,9
8Gmjirpg6V_a2u0K4In6Iw,33.280287,-111.78911,3.5,51,8
_EUbTaB4OUWoIcC6wc8_8g,33.3941329,-111.75432,3.5,10,4
14K90G-hbfk795NY7cKxMA,33.3072503,-111.7573191,4.0,169,10
sJxTGpYzpN14aG0_pbc0kA,33.5650592,-112.2558148,3.0,62,8
Vak7jP7fu6LUxQDZmSZE3g,33.3202869,-111.8905049,2.5,21,5
OYmi0Aanp2F1pPCvfe6CDw,33.511905,-112.108625,4.0,17,5
TxDKDFQ3ovgzTaNcqKf2Uw,33.3894264,-112.1342315,4.0,72,8
Ul1mS4EA2Q8DGyLB7gQXJA,33.2747543,-111.859773,4.0,95,9
zDfaNgSYLn-TwquB5A6AaA,33.3491162,-111.9265922,3.5,71,8
ttLtsY1S2Angj6hvEdzwDQ,33.6753261877659,-111.963375202186,3.5,167,10
1621ir5mjVgbHwxCbMAEjg,33.421712,-111.925231,3.5,83,9
qXNDOT15YefmozPnrbZJGg,33.4317278536161,-111.843223571777,3.5,7,3
rvHy0q0Gnqxy3G87BNluaQ,33.6382228,-112.3625662,3.5,58,8
-mLcpJYfX8tw8LR9bq018w,33.0692811,-112.0459503,2.5,42,7
j7-YRDU63fw975an55zHGg,33.466978,-111.9959254,4.5,21,5
qZEYgONHPn3B-ZobPSaONA,33.4644569,-112.39048,3.5,52,8
SkiQh32UtfsRBj_l7cGwOQ,33.4866,-112.02967,3.0,5,2
r3r_bAfa6pZKIhQB82FizQ,33.4558709,-112.0722832,3.5,110,9
i0sMoNwiNAo1--AsZJ3Nlw,33.4802258,-111.9699851,3.5,27,6
RCreCD-8sqSljl7hlzjU0Q,33.5810432,-111.880204,2.5,11,4
XHr5mXFgobOHoxbPJxmYdg,33.5763327,-112.065512,4.0,437,10
chFzObJSoxAbVlFfgk5JRg,33.3220986,-111.6875461,4.0,48,7
H3oNY9CnCwqHTU5QMHEdew,33.279079,-111.642785,4.0,122,9
wZYDAVvEJYHkuNaLMBg_HQ,33.3049148,-111.7559224,3.0,33,7
6qC2ATU4rVRRTKI-SScQOQ,33.30780702258,-111.74222588592,3.5,129,9
fiXqY-62WJdVsEVOFQsN4g,33.260838,-111.7896154,4.5,6,2
91n02N35x38nvR1XH-jOAw,33.2932612431425,-111.789033633324,3.5,98,9
BV8_BpJaWpU_HjjLiYZX-Q,33.3749484,-111.6870775,3.0,62,8
uEWNDYYV7yJMB3xPUdQ7vA,33.4363769927389,-111.720919267953,2.5,25,6
CqRoozwTWAz4ufcsiJBRSw,33.3059751,-112.0535936,3.5,24,6
FeI75xIG8PF_XZ6P80gLBQ,33.4558709,-112.0722832,3.5,173,10
MQNJNjLLDfsIrqxG-DBMqQ,33.625972,-112.134316,3.5,66,8
dnBtxFbV4qHXqntYGDUDxQ,33.446778,-112.056714,3.0,10,4
BblCFCBYOJxU-tbvMDXuTQ,33.3935354,-111.6957183,3.0,23,6
x7M9x4AqyC-oYk0rajrOWw,33.5754388,-112.0651768,2.5,37,7
zDyx_BL0RJbXWpXSFfrf8g,33.5515066,-112.2696392,3.5,22,6
94uwF6nBkIW_j51T1uJRHw,33.7129792,-112.2761916,3.0,28,6
6nfTUgP3UvQ_jhnT8kCpew,33.26386,-111.858318,3.5,85,9
S8duZhuPOTFc2RbADd9xzg,33.8320999,-111.940942,4.5,17,5
6F_3fSUPUtw_9b93g9GEmw,33.4516878,-112.0686337,3.0,27,6
TvcEDOBqkQM1kiTLrk0l-g,33.639353,-112.390488,3.0,39,7
f9xITzdfPbqQUoBxmSNymQ,33.4952695,-111.9000346,3.0,55,8
0Jouvs4G3d6CcG3pYGZ20A,33.524003,-112.1130414,2.5,15,5
LGkmUbymiNBzX99MxVAV4g,33.6407831,-111.9955144,3.0,44,7
3sFdzSZPm23b3W-bljumMA,33.832191,-111.94822,3.5,101,9
nfyqtEoufkhjv97IueK7Ow,33.298078,-111.7459158,2.5,92,9
IVBp-lRZMliHsS2q0c8ZEA,33.3311915899312,-111.840863227844,4.5,105,9
v0UcWfHvGgYZYFobaSOr8A,33.56674,-112.1359928,4.0,91,9
P8YUA2bXP-wD3VOzWqKVyw,33.4951559,-112.0629953,3.5,59,8
UvSc8BrqIPv2dOMUZ-N9mA,33.3350535,-111.9445749,3.0,5,2
YgUhOHwvrE4C3Ki7bqmMJQ,33.5814339,-111.8795353,2.0,11,4
aBjWR-Mol58GMsRAdz2Tjw,33.6353161,-112.2345368,3.5,78,9
QPheu9dnwdlaPwXofP8ijw,33.457118,-112.0898162,3.5,49,7
47A3pWsdYNhFFy9gUEVcYQ,33.3931481,-111.8704598,4.0,69,8
6L9McpPjh3UzZxvR1cf1Lw,33.458871,-112.077177,2.0,12,4
po1OSW9_GixIpeoCBHqb7w,33.6233792,-112.3917561,3.5,54,8
xxYiSZgmwE-9-quy8kkHEQ,33.6729823,-111.8904749,4.0,8,3
VQfqbRNkykoEo7Rj-D9M_Q,32.880056,-111.742524,4.0,45,7
R3L39gk3wtjTC9WaJKPyoA,33.451101,-112.082017,2.5,13,4
nHxi4UjqWOLRidFNnoccAw,33.454427,-111.885598,4.0,41,7
zwHcKioS_8sp--GKsg0wrw,33.62262,-111.903806,4.5,25,6
qb1o61d_qrwEpxAm16dZCA,33.536729,-112.264529,3.0,31,6
IzA5qhgjpD-SeRS2Ei5NOA,33.582758,-112.133654,2.5,4,1
08IFR_ruWR96K3Q6sakI_g,33.2497755,-111.6344767,4.0,120,9
SqWx6Xc7UygGNQ2LtUCXsA,33.0690759,-112.0458143,4.5,6,2
V9i9LnTg9H2XvzqCVBSOXg,33.5552118623002,-111.900456296182,3.5,176,10
LomlpadLEsfLu2O7lPWPJA,33.8242231899561,-111.784172058105,3.0,48,7
f96lWMIAUhYIYy9gOktivQ,33.453814,-112.073239,3.5,6,2
nH4CEJwrRXPxhfdL2pz3MA,33.336905433294,-111.77177133333,3.5,56,8
cjFDprdEXbDDdraONMy5Pg,33.495718,-111.9867805,2.5,61,8
n0OIZOmu5rOWSJ0-l4b6mw,33.5830586403608,-111.678860485554,2.5,25,6
oRqBAYtcBYZHXA7G8FlPaA,33.4548114643285,-111.884689273046,3.5,20,5
0DvsBDG0CEwIK8uQxUGiOQ,33.34927,-111.822446,4.0,16,5
Ez8jAbAV1y-yZXSFmSy__w,33.464333,-112.274177,3.0,30,6
MpbVyyqTuZZKzHvrTw4Npg,33.4509365,-111.735452,4.5,106,9
40_99L6HTtK_eHHT_tCjmw,33.6392168,-112.3594631,3.5,67,8
oY71G_AaKlF4Il-gt4L2OQ,33.3755635247852,-111.919769253442,3.5,62,8
a1zBJOBpJiQk4qFaMCvEnA,33.3500187,-111.9299298,3.5,55,8
d06ZIF5TeK5j_Pii7_LmXA,33.0711872,-112.0449669,3.5,19,5
3n9mSKySEv3G03YjcU-YOQ,33.5126276,-112.0740912,4.5,659,10
2b3PJCEQLmioiAhoMXs2hw,33.597332,-112.013936,5.0,3,1
M_Aur61hhpgId1mUzFZByw,33.3490842,-111.9449183,3.0,5,2
H92SaE8QEFyQHjwYEcCCCw,33.607473806511,-112.35594587045,3.5,72,8
dx8lP_mmctRUFFz5Y3xpOg,33.2501917,-111.6278427,3.0,90,9
_6rzEUOYbo7lgtkSKkKS9g,33.6383868,-112.406686,3.5,52,8
B-WxQYb3A9SKyGm2aqk9tg,33.333655,-111.806298,2.0,5,2
W8AYXV_V63ke_p1SE44-Cw,33.069535,-112.044609,3.5,53,8
L3qC7bMuRBxqDtUnZ6G0tg,33.3781837,-112.0106146,3.0,6,2
X3NvTA98paIkjT4-bcXpLA,33.8649643,-112.1388202,3.0,6,2
JWql064OkrDDbRjJ-bjulw,33.6387351,-112.4193885,2.0,14,4
_sppJb0durssEnD1fs94mw,33.6255226,-111.9436496,3.0,5,2
pqnA2OyZelTuy46EV8VgEA,33.4949347,-112.0020575,3.0,8,3
UACSWwOwCFg58ycvb32-RQ,33.4656711,-111.9728446,4.0,8,3
bvYPXRj2ONK3VIDZ54PFyA,33.320940847200795,-111.685936623987,3.5,79,9
bO2rQLEntQLcg675LjEqaA,33.2612195,-111.8848787,4.0,61,8
Bqs7_QlIF5hHt7_HyZYO8w,33.7150963,-112.1136988,3.5,25,6
SPBZxmt8_nT30rNVnKHYKA,33.5544649,-112.1110064,4.0,148,10
S-QjTijhGYvEKvDznUTqeg,33.3809648,-111.8402013,2.0,3,1
M4w8vTC5D_1l4xv9ejB_4g,33.377676,-111.858705,4.0,81,9
d9eD1kEU7YRRIirdzyvJiQ,33.5098464,-112.3416801,3.5,44,7
xs1LHeJy78u-7taSEnQ2Yw,33.4564189,-112.070371,3.5,220,10
F2Fxp4mQKOqSOYFEAOHnsw,33.4233153,-111.9402738,2.5,23,6
AvaV8EHR0m06uiNxikJabg,33.2200077859072,-111.866478031738,2.5,14,4
uchuMhsItIZOtD33p4KBaQ,33.2349399,-111.7226454,3.5,52,8
JLnK5f6Y-YFWI2N2DBrKXw,33.413158,-111.875779,4.5,12,4
quC5RWW7jSqVHGw0YCbwAw,33.6527896,-112.2363922,3.5,19,5
CwKyfU1JQRd3rHSYORG3hw,33.594963,-111.713364,4.0,106,9
fRA4Ey9Z3QBN-sV5pUFnjA,33.641429,-112.354776,3.5,51,8
WPcfdaB2oe7Lt1y2P4gQvA,33.4959963,-112.5159368,4.0,44,7
bFIa5GWBFcyhHJOMctO6XA,33.465904,-111.685933,3.5,81,9
8z2DkKf_FrPVNtt_5w4QsQ,33.7106222,-112.2680974,3.0,11,4
MI_iUo1QJN8GKr4j1cklIA,33.7129789,-112.1109268,2.5,102,9
jtqPBGcsvmKI7VeHLG0KsQ,33.597833,-111.9784028,3.0,51,8
W1bqn7-MGgUxCcUv0VGMOg,33.4151988,-111.8721903,3.0,3,1
hkKvb6oXxn8ygoP5fFln1g,33.678615,-111.9746066,3.0,34,7
PsKAMRgeydy54ytW8xWKCw,33.465357,-112.35646,3.5,20,5
bQ1s5pqX_UVWVQ-k4e9rAg,33.3637867122889,-111.930326968431,4.0,98,9
Zruvunhqw7cuyuoe7g09Gw,33.597361,-111.9813513,3.5,110,9
4lTeUypyxHZCMVZjcREr4Q,33.6268195,-112.3931425,3.5,85,9
FFdlPSZCGgTdg1CAfrlvlw,33.3052457,-112.0534296,3.5,36,7
mMy3ki7V3ekNjKIH-93mZg,33.4148379,-111.9328081,3.5,16,5
DtLIpieZkaObk-YKyPDsMw,33.3345486,-111.8048599,3.0,4,1
km3g-wDO2KfhfnTvJrLJig,33.4074267,-111.9099123,2.5,123,9
VTyfRdPJS3AVZOWDXIAhyQ,33.4349623,-111.8261082,4.0,6,2
8G4_ESDS6BOTVCAlNt6O8Q,32.8794202,-111.7523371,4.0,20,5
kxPqFTcpsB5xa1vTR7C_Nw,32.87808,-111.74778,3.0,4,1
SR-rvqMK70EilKn5_RH54Q,33.450645,-112.256017,3.0,12,4
u-nMW__EKMYH_PVqacYc3Q,33.6533726,-112.1348879,4.0,142,10
85W41pXR5qbsAIxtRqH1aA,33.3110656,-111.8416624,4.0,25,6
Aisjvk-fZVwAcGsN4NlviA,33.5997853,-111.9869486,3.0,11,4
DPVk5PTQPYuVA5t9wOvGLw,33.71365126902,-112.20051503938,3.5,64,8
4_czyqhmKzymIHlKxcFJ3g,33.798073,-111.926458,3.0,7,3
3YTW5lq-s-vNI640l-qm_Q,33.4213508,-111.9247139,3.5,136,10
RShrvt5oIS40FrcX6bCHSg,33.602592,-111.716108,2.5,18,5
Bc-whgNf9N1VdcxAqfpjGA,33.5349366,-112.2613136,3.0,13,4
-j3BF7gOIi-1tAHoFA3WIw,33.508834,-112.083991,5.0,19,5
adKyTJT-RtaTP0krxLyQwQ,33.233312,-111.858062,4.0,86,9
BK51tV_XtCm3UHwRVyCuqQ,33.4960516,-111.9303102,3.0,57,8
RqbSeoeqXTwts5pfhw7nJg,33.326594,-111.858226,3.5,63,8
H3TmYkiUo-ZY1va4TZM_zw,33.2781035,-111.7913336,4.0,25,6
A6OstDz-flrI84-EW8aILg,33.6376847,-112.0623802,3.5,9,3
fZELqByT0VHrQHwYm-F0qA,33.376977,-112.029821,3.5,25,6
h3UuZQ94PQyOnXDufjk-Vw,33.490829,-111.924217,3.0,6,2
-sC66z4SO3tR7nFCjfQwuQ,33.4914048761129,-112.079134583473,4.0,924,10
nY3RKF41-pT0Ha0WUlQQ6A,33.6219047064504,-111.897535206388,3.5,62,8
-5rFC4EVrT-v8g1PSEf6Xg,33.4823893,-112.3408511,4.0,70,8
mbpDk_uvYwH2ZPo8LoJYxg,33.4368850166011,-111.866226196289,2.5,179,10
K7Kxz1FX-VLPflPJgqqbGQ,33.4948197,-111.9798208,4.0,35,7
E6P98B7YmfDqN0yYa1bj8A,33.2616187,-111.7569659,3.5,9,3
CrTaRYxxxS2WGadvydo6yQ,33.422317,-111.936052,2.0,13,4
9ao7DSa0vgDMQqrWtEcwnQ,33.45102078308,-111.68231496230001,4.5,62,8
d83_qJwcOYOojQsapu1Z4A,33.626933,-112.100731,4.0,40,7
ou5yH_kNEiN8J_GTSGYSvg,33.3024823,-111.8422821,3.5,22,6
byhwHi0lhYdyY5kSpuqoaQ,33.6253647878863,-111.925047537451,4.0,242,10
IQaND6HcN6NdtQ8QysO3Fg,33.581302,-112.25351,3.5,127,9
aKsLS--XrZHjhwoYu9F2tA,33.512745,-112.100294,4.5,3,1
rcACoPoSovDJPx5hpeR5Dg,33.712245,-112.101899,3.5,67,8
FNZqovk1ZWI_z2YHw3b95w,33.413158,-111.875779,2.5,5,2
xC3s402bu9HBJwvH0RUUZg,33.489159,-112.3486979,4.0,6,2
5cIen1hlpeO_M1jVKBQR-g,33.2907071,-111.9456801,4.0,50,8
GAPqG0WNBBidKeZTMpEZ-w,33.4549678,-112.0791022,4.0,153,10
9HwUkbKAv7dO3MGlkkJJSg,33.8337675,-111.9364911,3.5,112,9
dn9sB0Kok8cnkDhpcl7YCg,33.5835147,-112.0131037,4.5,76,9
LNdwp-9Isnd6xmBKUz4K_A,33.3485509,-111.9751512,2.0,7,3
MXOdsPTLQPsQK9hUq01DWg,33.49413,-111.977756,3.5,289,10
BfDgmYTPfD1eEs21On4FXA,33.829967,-111.932838,3.0,12,4
Vb93xlZKcSuuuZoAkIFCxw,33.4212935,-111.9258672,3.5,26,6
Jd5sLVzE_p_LfJMBmbOhSA,33.4803159,-112.0805886,4.0,26,6
aHGcI-KGitnGRco_D_I9Ag,33.7983474731445,-111.978637695312,2.5,45,7
HtCBdg3ItYV5NoeGpm4mjw,33.2530871063949,-111.528019873047,2.5,11,4
4zG4BIOz8pJ_mT3zsDIPew,33.420873,-111.976575,3.0,13,4
cc9KFNrcY9gA7t9D1a3FpA,33.3058373,-111.9462863,4.5,68,8
pwpl-rxwNRQdgqFz_-qMPg,33.5094461,-112.0403946,4.0,750,10
A94NOSOZX65y6LMpLSIcFA,33.2499798228621,-111.625865554275,3.5,39,7
TI-4Yp-hvVimC3LJP0f59Q,33.4221397,-111.8660527,3.5,3,1
SDs4eWoV-cpJystzTAH0qg,33.492737,-112.380047,3.0,10,4
KH8BMOHWAwBXCngmHxOXOQ,33.6836515,-112.0989577,3.0,31,6
_uUlWKhPmjFUUxOSS-EP_w,33.6694612565176,-111.9049680233,3.0,6,2
Y-PnvV-q4HYLIy19ubVmXQ,33.510538,-112.027313,3.0,57,8
0idZ5QJ_divjmPyDzqktZA,33.365858,-111.789656,4.0,111,9
mTglPwCwp06cPmBE2nmgbw,33.4537199,-112.340385,4.0,11,4
0SQmfh7ppX3HnYx9SxmReA,33.4335971,-111.8697775,3.0,17,5
C6lM880c3gEdk_9ZjtKYWA,33.6546046,-112.1526954,3.0,14,4
A26vuVTI2wwWUVKbykemEw,33.3492229,-111.9569501,3.0,5,2
xHD59Rom-6RWDvecdl5M4w,33.44906,-111.925621,3.5,5,2
DK-SRzWGFPykx4pIvsF6_A,33.5377976,-112.2378285,3.0,12,4
sRhfzx8P_VAdmofWMSPD3A,33.375057,-111.687177,4.0,10,4
ask-mVRByAVOrHAgGxySoA,33.6385213,-112.331276,4.0,16,5
7DLXPGS8l6ofVIUELHpvMw,33.425938,-111.940346,3.0,19,5
m9AeGCo-UFmdtFAfJiPjOw,33.3341503,-111.8592314,4.0,21,5
W60Wa4fltX85k3T9VoKOjg,33.2980048656464,-111.901070103049,3.5,37,7
UnpufJ2XBZd27f8X-Zz7eA,33.400284,-112.000808,4.0,22,6
_ZyFytyHTuYJoZgwj7yitQ,33.5014554,-111.9182019,3.5,44,7
eL7RUC_jGRLBkmkvFqkAlQ,33.3928601,-111.9376982,4.0,27,6
j7n42b5qDMJR68q3Dv9u6A,33.6397206,-112.1185603,3.5,3,1
R6GR8szQ8H5alZ9CNLmJyA,33.421874,-111.849501,2.0,5,2
QJP-bRQvtGvShgs4AnvZKw,33.683803,-112.1065774,3.5,26,6
CMTDZRDnv_O0rwAvRVbjvg,33.4134706635486,-111.873244556808,4.0,52,8
kbjwpfsKEvsEOVUsxSbbSA,33.466225,-112.2190091,2.5,56,8
Cr-gW3LxHKlNS_8v7dszdQ,33.6686473,-112.1230677,3.0,5,2
VrqEeynr7KqucvEjpz8w_g,33.3014001,-111.7435648,3.5,51,8
4YfXP-NxQXntqi0qAknU5g,33.493231,-111.925713,3.5,114,9
le1VmOg0-REuXCFr_FeG0g,33.6539064,-112.1862708,3.0,12,4
UIfORCz28cEGMr_9p0eJ5g,33.6753442,-111.9633667,3.5,62,8
FrPm9l_CmSwBe8TCEiQnUg,33.610963,-111.927561,4.5,6,2
IkSF5GEHcl7DePGlXksl5A,33.4148132752333,-111.832200028002,4.0,91,9
YYy3aQoLvjLhXPkpB32uzA,33.3174218671167,-111.963751761902,3.0,79,9
R0TyGazD5a0Wc7QkIAUTJQ,33.6372504,-111.9210057,3.0,11,4
5weJ3DRKwvQ9claomkYq9w,33.3371443,-111.8418344,3.5,14,4
jaNxEHBLWuKhQ-lyex5EKw,33.63884,-111.924235,3.0,40,7
kOLyU95VflUBeyh3LEvruQ,33.4487371,-112.0306592,3.5,6,2
dfkmSx2CkO_ORwujV5p5Ag,33.24181,-111.633929,4.0,19,5
KGX7O-_WqOIy9o7u9NOa9A,33.480203,-111.9825532,4.5,164,10
Dq6NZW66eTf-WjhT7MlvUw,33.3602435,-111.7901059,4.0,10,4
6P2DqisDHtmD4Lvs2sMP-A,33.373465,-111.971852,3.0,27,6
H5e_LE7vrwKc5QQBSJ6PMQ,33.6251792,-111.9404813,2.0,3,1
PLLM4iCYy_OrT-53IZ88Qw,33.304861,-111.927065,3.0,55,8
zT6-dsC8HiDlQI6AjYuHRg,33.479146,-112.220176,3.5,7,3
V4wiGd78Si52Gys9gmoZCg,33.3052816858981,-111.72053933143599,3.0,38,7
i41M_To0DAxuzZIGvU1wyg,33.5393789,-112.183341,2.5,61,8
qsmCTI0O_Nydfjk7PZYBCw,33.3350308,-111.877431,4.5,8,3
23g7ZqhFgmvJzYcYX27ZGA,33.2664407,-111.8210866,3.0,38,7
CBkGxR3tZjR91bmI0gUuBQ,33.653076,-112.2532885,3.5,38,7
gtai_-E-WUGr_8tYYik59A,33.2500278,-111.5632037,3.5,25,6
M2JvjVYkIJMIuvTiO8La9g,32.97846,-112.04232,4.0,8,3
cTUy1cEkxWeE0eoU_P9SNA,33.4656052,-111.9292957,3.5,15,5
Hlu6geDGG44x_Vk9sP_-Vg,33.4043912,-111.9788107,3.0,14,4
zFJlGyf9maOrBIgttEFp2w,33.5501689,-112.4105725,3.5,20,5
tomw3dn386aTe6RGOxn5BQ,33.3479486,-111.9451314,4.5,30,6
FKbLmiEDKqDolWzMXeusUQ,33.379351,-111.7224908,3.5,38,7
nd1hq7xxzrL_s420QqhDjw,33.3518,-111.8036,4.0,7,3
oGLGmDK56HDJJ3-yvTruEA,33.3013911,-111.7432043,3.0,45,7
oIwKhqTtHRebTW9jPiBTrw,33.28357,-111.68422,3.5,10,4
57gnA8qjuFDtUvKMLmtR8A,33.414809,-111.799487,3.0,3,1
he_b4txorHTrKjH5DnnmdQ,33.4801515,-111.9923032,4.5,7,3
b-HWYd_0OhSQ_p0sq_VoSQ,33.2842645462604,-111.685093831707,3.0,43,7
knLSows1coxal0jKtFGl8Q,33.6545842,-112.1000653,3.0,37,7
eQX9DwovKIwB5FncvOMhMQ,33.3848685,-111.6880532,3.0,31,6
Tkj0OoSsnwLBwnvJz9AAtw,33.509976,-112.179133,4.5,3,1
Mdb3HCakHXN3gqAz3RRb1Q,33.2614582,-111.8844394,3.0,27,6
nlbZs9GkO_ZJk3qg9ZBSxw,33.3798069,-111.6016375,3.0,26,6
Q0tWheeEldwr0OKHTHB79g,33.578197,-111.761677,3.5,47,7
5XU8ys_TsulI-FJ5nzuNvg,33.637366,-112.0684502,4.0,99,9
IuYs9ys6bwhK-s2_sUKsbQ,33.4725826,-112.2208449,3.5,18,5
2JoFCMaPY81rHG_FDxrUzw,33.6071829,-111.9403254,3.5,25,6
22K8kQzK4UtLwQAwOCf0MA,33.4446605,-111.9560775,1.5,3,1
1n1nP996n7h36qKMlukAQg,33.508441,-112.341953,3.5,34,7
immAndhZ-o1qrlFrIw8YjQ,33.6408798,-111.994275,3.5,14,4
GeHwru6TVDyVErFc92Nn2w,33.5612361,-112.0737398,3.5,10,4
k6PuJ964NF2NEoXoOg0ijA,33.6764701,-112.0966829,3.5,36,7
hxw-JWXKkYOSjZP0iZlj7g,33.3068408,-111.7521846,3.0,32,6
wZzUPdHpG2PM09evT72RMw,33.465357,-112.35646,4.0,12,4
r7FsXCWuomxjurxwQINnsw,33.2610094,-111.7567493,4.0,20,5
KcdZ5y6a88nH846sNLeVWA,33.4233639,-112.2260121,4.0,15,5
nIX7WiUPekK5YpiRQorxlQ,33.3776903,-111.7528848,3.5,113,9
QuMflaMAPLCtfp16EwbyGA,32.8792692,-111.7461409,3.5,3,1
IqOTL8BDF1PS5DAgD9oHnA,33.30512,-111.9689603,2.5,5,2
oHoY4vX_wqnXHGLDhviveA,33.2467202,-111.8408778,4.5,4,1
zrYGuOyAgBO-oK6t9GPLuQ,33.4237478,-111.7708538,1.5,11,4
a8_lHwlsqvsEub43vgYqrw,33.4640188,-112.3884055,3.5,28,6
KVYSUfN89b-nih-_9HhF6g,33.533579,-112.2606,1.5,175,10
5L6s7SqqmsQMi_5vgYDv4A,33.3481217,-111.7553093,1.5,4,1
eRhl0bBMEeCRaOJ8gbSw9Q,33.4780159,-112.254559,4.0,8,3
LBskB7ACUPV8xxjBPKnxmA,32.9100988,-111.7581386,3.0,44,7
Ei1iQVVjhS3REUbmjUg5Fg,33.4662738,-111.9004743,3.5,34,7
xsSnuGCCJD4OgWnOZ0zB4A,33.306624,-111.8728035,4.0,212,10
WjT_DJivd3I98FxDgEZpTQ,33.3892,-111.86058,4.0,30,6
y_tiOBglwo64dN_J6h6rtQ,33.381101,-111.7226826,3.5,18,5
uah5bJG_bYhHFe0p1t1m0w,33.3892,-111.86058,4.0,6,2
o0Sm7tDF8wx6w9F2ZbdG2w,33.55967,-112.132197,3.5,5,2
sZAzeccYUVPjlkrlMooV-g,33.479852,-111.994039,4.0,43,7
OrF48GFHheuCie9cMYkldA,33.5091348,-112.0867893,3.5,5,2
_5qkBSljHlRo5B9GQLDp3w,33.4949032,-112.0302201,3.5,6,2
EreqxAEKm62XtDMRYXglDw,32.8800213,-111.7200794,3.5,22,6
o2vKya6WSNcMNTxAcJsF1g,33.486257,-112.0476186,3.5,16,5
1ulwCamdqoX-SdMTcOhHDw,33.4724737,-112.0722009,4.5,18,5
5_tsOGJQDDl9iKOr8K79Rw,33.553539,-112.2707901,4.0,140,10
ScvhAJe5lIJ7_SIvNTDfgg,33.2435992,-111.8413019,3.0,36,7
Ncb_n30Bn-gfl7WeYPXq2w,33.3658811,-111.8586047,3.0,52,8
sOliNuSVFm8rzB8XNWSVZg,33.384637,-111.806885,4.0,30,6
Z5v1F-tAV897ZmM32N0wfQ,33.4760486,-112.0654671,3.5,84,9
H6F8CVOFILdnSUQtmvy_zQ,33.4577071,-112.0686109,3.5,40,7
GFcKf648xaDTdJcymIm2rQ,33.6182525,-111.8978162,3.0,6,2
ihMUU9D2mcgrp7fi8lmqJg,33.667746,-112.122882,4.0,43,7
